,Yilan,Tainan,Nantou,Taitung,Pingtung,Chiayi,Hualien,Taipei,Miaoli,New Taipei,Taichung,Kaohsiung,Kinmen,Penghu,Changhua,Taoyuan,Hsinchu,Keelung,Lienchiang
2018-06-05,0.0,0.09523809523809523,0.024793388429752067,0.09302325581395349,0.02040816326530612,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,0.0,0.0,0.01652892561983471,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,0.0,0.0,0.031007751937984496,0.02127659574468085,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,0.0,0.23809523809523808,0.07482993197278912,0.0,0.0,0.0,0.16666666666666666,0.09523809523809523,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-09,0.18181818181818182,0.2857142857142857,0.17006802721088435,0.02127659574468085,0.02040816326530612,0.0,0.4166666666666667,0.07142857142857142,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,0.06060606060606061,0.19047619047619047,0.2108843537414966,0.02127659574468085,0.0,0.0,0.0,0.047619047619047616,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-11,0.12121212121212122,0.0,0.047619047619047616,0.02127659574468085,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-12,0.0,0.0,0.06802721088435375,0.06382978723404255,0.061224489795918366,0.0,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,0.10256410256410256,0.047619047619047616,0.05442176870748299,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14,0.0,0.0,0.05442176870748299,0.0,0.08163265306122448,0.0,0.0,0.023809523809523808,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,0.05128205128205128,0.08,0.10884353741496598,0.0,0.14285714285714285,0.0,0.058823529411764705,0.023809523809523808,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16,0.05128205128205128,0.20588235294117646,0.29931972789115646,0.16666666666666666,0.10204081632653061,0.0,0.35294117647058826,0.07142857142857142,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17,0.10256410256410256,0.11764705882352941,0.25170068027210885,0.2,0.061224489795918366,0.0,0.29411764705882354,0.023809523809523808,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18,0.05128205128205128,0.058823529411764705,0.09523809523809523,0.016666666666666666,0.0,0.0,0.11764705882352941,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19,0.02564102564102564,0.14705882352941177,0.05442176870748299,0.05,0.04081632653061224,0.0,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,0.02564102564102564,0.021739130434782608,0.05806451612903226,0.05,0.02040816326530612,0.0,0.029411764705882353,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21,0.0,0.043478260869565216,0.1032258064516129,0.08333333333333333,0.12244897959183673,0.0,0.08823529411764706,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22,0.10256410256410256,0.15217391304347827,0.0967741935483871,0.08333333333333333,0.02040816326530612,0.0,0.058823529411764705,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23,0.10256410256410256,0.10869565217391304,0.2967741935483871,0.1,0.08163265306122448,0.0,0.20588235294117646,0.023809523809523808,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24,0.02564102564102564,0.08695652173913043,0.11612903225806452,0.13333333333333333,0.02040816326530612,0.0,0.14705882352941177,0.0,0.0,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25,0.0,0.043478260869565216,0.08125,0.11666666666666667,0.08163265306122448,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26,0.0,0.021739130434782608,0.0875,0.08536585365853659,0.04081632653061224,0.0,0.08823529411764706,0.023809523809523808,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,0.0,0.043478260869565216,0.08125,0.0975609756097561,0.08163265306122448,0.0,0.029411764705882353,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,0.07692307692307693,0.08695652173913043,0.13125,0.07317073170731707,0.24489795918367346,0.0,0.08823529411764706,0.047619047619047616,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-29,0.07692307692307693,0.21739130434782608,0.11875,0.10975609756097561,0.0,0.0,0.17647058823529413,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-30,0.15384615384615385,0.3,0.25625,0.012195121951219513,0.061224489795918366,0.0,0.2916666666666667,0.0,0.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01,0.11363636363636363,0.16,0.15207373271889402,0.09090909090909091,0.02702702702702703,0.2,0.1875,0.0,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,0.045454545454545456,0.2,0.0967741935483871,0.09090909090909091,0.02702702702702703,0.0,0.20833333333333334,0.0,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-03,0.05,0.16,0.06912442396313365,0.18181818181818182,0.04054054054054054,0.0,0.20833333333333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,0.08333333333333333,0.34,0.06451612903225806,0.1590909090909091,0.0,0.1,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,0.13333333333333333,0.26,0.11981566820276497,0.13636363636363635,0.0,0.2,0.10416666666666667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-06,0.13333333333333333,0.44,0.1382488479262673,0.26136363636363635,0.02702702702702703,0.0,0.08333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-07,0.23333333333333334,0.3,0.28110599078341014,0.17045454545454544,0.0945945945945946,0.0,0.25,0.0,1.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-08,0.1,0.48,0.11059907834101383,0.11363636363636363,0.02702702702702703,0.2,0.1506849315068493,0.023809523809523808,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,0.05,0.3,0.08755760368663594,0.056818181818181816,0.05405405405405406,0.0,0.0684931506849315,0.023809523809523808,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,0.0,0.42,0.04608294930875576,0.06818181818181818,0.04054054054054054,0.0,0.1095890410958904,0.023809523809523808,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,0.08333333333333333,0.32,0.05069124423963134,0.1368421052631579,0.013513513513513514,0.0,0.0821917808219178,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,0.06666666666666667,0.32,0.10599078341013825,0.2,0.013513513513513514,0.1,0.1232876712328767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,0.11666666666666667,0.3,0.1382488479262673,0.16842105263157894,0.011111111111111112,0.3,0.08974358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-14,0.11666666666666667,0.6,0.2672811059907834,0.16842105263157894,0.06666666666666667,0.3,0.32051282051282054,0.09523809523809523,0.25,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-15,0.06666666666666667,0.31666666666666665,0.09216589861751152,0.14736842105263157,0.044444444444444446,0.6,0.12048192771084337,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,0.09523809523809523,0.36666666666666664,0.11981566820276497,0.17894736842105263,0.1111111111111111,0.2,0.12048192771084337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,0.06349206349206349,0.26666666666666666,0.12442396313364056,0.1,0.06666666666666667,0.1,0.08433734939759036,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,0.06349206349206349,0.4,0.15207373271889402,0.07,0.08888888888888889,0.3,0.07228915662650602,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,0.07936507936507936,0.26666666666666666,0.16589861751152074,0.14,0.044444444444444446,0.2,0.1566265060240964,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,0.1111111111111111,0.31666666666666665,0.16129032258064516,0.19,0.12222222222222222,0.3,0.12048192771084337,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21,0.14285714285714285,0.6333333333333333,0.4009216589861751,0.22,0.16666666666666666,0.1,0.26506024096385544,0.07142857142857142,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-22,0.06349206349206349,0.31666666666666665,0.14227642276422764,0.26,0.13333333333333333,0.3,0.12048192771084337,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,0.047619047619047616,0.35,0.13821138211382114,0.23,0.044444444444444446,0.0,0.14457831325301204,0.0,0.0,0.35,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,0.09523809523809523,0.38333333333333336,0.08130081300813008,0.22,0.05555555555555555,0.0,0.0963855421686747,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,0.07936507936507936,0.4,0.09349593495934959,0.21,0.06666666666666667,0.1,0.13253012048192772,0.0,0.25,0.15,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,0.1111111111111111,0.4166666666666667,0.13008130081300814,0.22330097087378642,0.02,0.3,0.1686746987951807,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,0.12698412698412698,0.45,0.2032520325203252,0.3300970873786408,0.13,0.3,0.20212765957446807,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28,0.15873015873015872,0.5666666666666667,0.4349593495934959,0.22330097087378642,0.24,0.1,0.29591836734693877,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-29,0.15873015873015872,0.23333333333333334,0.25203252032520324,0.20388349514563106,0.13,0.5,0.17346938775510204,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,0.09523809523809523,0.38333333333333336,0.15708812260536398,0.23300970873786409,0.03,0.4,0.10204081632653061,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.07936507936507936,0.18461538461538463,0.09195402298850575,0.1941747572815534,0.04,0.5,0.09183673469387756,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.031746031746031744,0.23076923076923078,0.07641196013289037,0.2524271844660194,0.05116279069767442,0.5,0.07758620689655173,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,0.09523809523809523,0.27692307692307694,0.12624584717607973,0.2912621359223301,0.018604651162790697,0.3,0.11538461538461539,0.0,0.0,0.21428571428571427,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,0.12698412698412698,0.35384615384615387,0.22259136212624583,0.4368932038834951,0.037209302325581395,0.0,0.16923076923076924,0.0,0.0,0.14285714285714285,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,0.2698412698412698,0.5692307692307692,0.4219269102990033,0.44660194174757284,0.14883720930232558,0.1,0.36923076923076925,0.0,0.0,0.42857142857142855,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-05,0.1111111111111111,0.47692307692307695,0.15282392026578073,0.3106796116504854,0.06511627906976744,0.5,0.13076923076923078,0.0,0.0,0.10714285714285714,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,0.09523809523809523,0.2923076923076923,0.13953488372093023,0.2524271844660194,0.046511627906976744,0.3,0.06153846153846154,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,0.12698412698412698,0.26153846153846155,0.09302325581395349,0.2621359223300971,0.046511627906976744,0.3,0.07692307692307693,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,0.12698412698412698,0.2153846153846154,0.09966777408637874,0.3300970873786408,0.06046511627906977,0.7,0.16923076923076924,0.0,0.0,0.03571428571428571,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,0.14285714285714285,0.4,0.12624584717607973,0.30097087378640774,0.04186046511627907,0.7,0.16923076923076924,0.0,0.0,0.03571428571428571,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,0.19047619047619047,0.35384615384615387,0.18272425249169436,0.2815533980582524,0.06046511627906977,0.2,0.2,0.0,0.25,0.10714285714285714,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11,0.2857142857142857,0.5692307692307692,0.40863787375415284,0.2782608695652174,0.12093023255813953,0.5,0.3153846153846154,0.0,0.5,0.42857142857142855,0.8,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12,0.2222222222222222,0.49230769230769234,0.24584717607973422,0.34782608695652173,0.08837209302325581,0.6,0.17692307692307693,0.0,0.25,0.17857142857142858,0.2,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,0.15873015873015872,0.38461538461538464,0.1461794019933555,0.25217391304347825,0.037209302325581395,0.4,0.2,0.0,0.25,0.07142857142857142,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,0.047619047619047616,0.3230769230769231,0.16279069767441862,0.14782608695652175,0.018604651162790697,0.2,0.24615384615384617,0.0,0.0,0.07142857142857142,0.4,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,0.12698412698412698,0.2647058823529412,0.14376996805111822,0.13043478260869565,0.009302325581395349,0.1,0.16923076923076924,0.0,0.0,0.10714285714285714,0.0,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,0.09523809523809523,0.38235294117647056,0.16613418530351437,0.10434782608695652,0.06976744186046512,0.2,0.2076923076923077,0.0,0.0,0.14285714285714285,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,0.12698412698412698,0.4264705882352941,0.18210862619808307,0.1652892561983471,0.09767441860465116,1.0,0.23076923076923078,0.0,0.25,0.14285714285714285,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18,0.31746031746031744,0.5441176470588235,0.3546325878594249,0.3140495867768595,0.11627906976744186,0.9,0.5307692307692308,0.047619047619047616,0.75,0.42857142857142855,1.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19,0.1746031746031746,0.39705882352941174,0.22364217252396165,0.2396694214876033,0.09767441860465116,0.5,0.3153846153846154,0.0,0.0,0.39285714285714285,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,0.1111111111111111,0.38235294117647056,0.16932907348242812,0.2809917355371901,0.05116279069767442,0.4,0.2,0.0,0.0,0.03571428571428571,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,0.1111111111111111,0.27941176470588236,0.09584664536741214,0.2644628099173554,0.037209302325581395,0.4,0.14615384615384616,0.0,0.0,0.35714285714285715,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,0.07936507936507936,0.4117647058823529,0.15335463258785942,0.23140495867768596,0.04186046511627907,0.4,0.13076923076923078,0.0,0.0,0.10714285714285714,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-23,0.07936507936507936,0.36764705882352944,0.1182108626198083,0.19008264462809918,0.09302325581395349,0.3,0.13076923076923078,0.0,0.0,0.14285714285714285,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,0.19047619047619047,0.35294117647058826,0.134185303514377,0.15702479338842976,0.06976744186046512,0.0,0.13846153846153847,0.0,0.0,0.39285714285714285,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25,0.20634920634920634,0.4117647058823529,0.28434504792332266,0.36363636363636365,0.11627906976744186,0.1,0.2923076923076923,0.0,0.75,0.5357142857142857,0.8,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26,0.09523809523809523,0.3235294117647059,0.1501597444089457,0.3404255319148936,0.013953488372093023,0.1,0.23076923076923078,0.0,0.0,0.17857142857142858,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,0.1111111111111111,0.2647058823529412,0.12460063897763578,0.20567375886524822,0.04186046511627907,0.4,0.13076923076923078,0.0,0.0,0.25,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,0.031746031746031744,0.10294117647058823,0.0670926517571885,0.09929078014184398,0.013953488372093023,0.4,0.1,0.0,0.0,0.14285714285714285,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,0.031746031746031744,0.1323529411764706,0.08306709265175719,0.0851063829787234,0.018604651162790697,0.4,0.06153846153846154,0.0,0.0,0.10714285714285714,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,0.07936507936507936,0.22058823529411764,0.07667731629392971,0.0851063829787234,0.023255813953488372,0.0,0.06153846153846154,0.0,0.0,0.03571428571428571,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,0.12698412698412698,0.20588235294117646,0.09584664536741214,0.15602836879432624,0.03255813953488372,0.2,0.038461538461538464,0.0,0.0,0.39285714285714285,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,0.07207207207207207,0.2647058823529412,0.2434017595307918,0.24503311258278146,0.09523809523809523,0.6,0.14814814814814814,0.0,0.5,0.10714285714285714,0.07142857142857142,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-02,0.08108108108108109,0.0784313725490196,0.07038123167155426,0.1390728476821192,0.06926406926406926,0.2,0.12345679012345678,0.0,0.0,0.07142857142857142,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-03,0.05405405405405406,0.10784313725490197,0.05571847507331378,0.12582781456953643,0.004329004329004329,0.0,0.10493827160493827,0.0,0.25,0.14285714285714285,0.14285714285714285,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-04,0.036036036036036036,0.13725490196078433,0.07331378299120235,0.11920529801324503,0.012987012987012988,0.2,0.17901234567901234,0.0,0.0,0.03571428571428571,0.07142857142857142,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,0.036036036036036036,0.14705882352941177,0.06451612903225806,0.12582781456953643,0.017316017316017316,0.3,0.11728395061728394,0.0,0.0,0.32142857142857145,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-06,0.036036036036036036,0.18627450980392157,0.020527859237536656,0.1390728476821192,0.021645021645021644,0.3,0.07692307692307693,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,0.07207207207207207,0.28431372549019607,0.11730205278592376,0.2052980132450331,0.05627705627705628,0.0,0.10285714285714286,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-08,0.13513513513513514,0.3,0.2697947214076246,0.25165562913907286,0.06926406926406926,0.9,0.14285714285714285,0.0,0.0,0.35714285714285715,0.21428571428571427,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,0.07207207207207207,0.14166666666666666,0.06158357771260997,0.09271523178807947,0.017316017316017316,0.1,0.07428571428571429,0.0,0.0,0.10714285714285714,0.07142857142857142,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,0.06306306306306306,0.15,0.06744868035190615,0.10596026490066225,0.017316017316017316,0.0,0.07428571428571429,0.0,0.0,0.14285714285714285,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-11,0.06306306306306306,0.23333333333333334,0.06451612903225806,0.09271523178807947,0.008658008658008658,0.0,0.06857142857142857,0.0,0.0,0.07142857142857142,0.21428571428571427,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,0.04504504504504504,0.2,0.06515580736543909,0.1390728476821192,0.004329004329004329,0.0,0.06285714285714286,0.0,0.0,0.10714285714285714,0.07142857142857142,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,0.07207207207207207,0.23333333333333334,0.10198300283286119,0.059602649006622516,0.008658008658008658,0.0,0.04,0.0,0.0,0.07142857142857142,0.21428571428571427,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,0.09009009009009009,0.25,0.141643059490085,0.08609271523178808,0.004329004329004329,0.3,0.04,0.0,0.0,0.03571428571428571,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-15,0.17117117117117117,0.4,0.33994334277620397,0.13245033112582782,0.004329004329004329,0.5,0.07027027027027027,0.0,0.0,0.5,0.14285714285714285,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-16,0.05405405405405406,0.20833333333333334,0.10764872521246459,0.09933774834437085,0.0,0.0,0.0972972972972973,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,0.02702702702702703,0.16666666666666666,0.04815864022662889,0.09933774834437085,0.017316017316017316,0.0,0.10270270270270271,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,0.036036036036036036,0.2,0.0764872521246459,0.09933774834437085,0.03463203463203463,0.3,0.06486486486486487,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-19,0.06306306306306306,0.2,0.06515580736543909,0.07947019867549669,0.012987012987012988,0.0,0.07567567567567568,0.023809523809523808,0.0,0.03571428571428571,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-20,0.04504504504504504,0.19166666666666668,0.0339943342776204,0.10596026490066225,0.012987012987012988,0.1,0.05945945945945946,0.0,0.0,0.0,0.14285714285714285,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,0.05405405405405406,0.2,0.11048158640226628,0.11038961038961038,0.025974025974025976,0.2,0.08108108108108109,0.0,0.0,0.10714285714285714,0.07142857142857142,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-22,0.36936936936936937,0.525,0.42209631728045327,0.461038961038961,0.16883116883116883,0.5,0.24864864864864866,0.023809523809523808,0.75,0.5714285714285714,0.5714285714285714,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-23,0.17117117117117117,0.36666666666666664,0.3087818696883853,0.36363636363636365,0.1341991341991342,0.5,0.15675675675675677,0.0,0.75,0.6071428571428571,0.2857142857142857,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-24,0.11711711711711711,0.2,0.07932011331444759,0.06493506493506493,0.03463203463203463,0.5,0.08648648648648649,0.0,0.0,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,0.06306306306306306,0.25833333333333336,0.09915014164305949,0.08441558441558442,0.012987012987012988,0.2,0.07027027027027027,0.0,0.0,0.17857142857142858,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,0.04504504504504504,0.20833333333333334,0.0764872521246459,0.09740259740259741,0.025974025974025976,0.2,0.06878306878306878,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27,0.04504504504504504,0.20833333333333334,0.11331444759206799,0.05194805194805195,0.03896103896103896,0.3,0.07407407407407407,0.0,0.0,0.35714285714285715,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,0.06306306306306306,0.26666666666666666,0.16147308781869688,0.08441558441558442,0.03896103896103896,0.1,0.14285714285714285,0.0,0.0,0.17857142857142858,0.07142857142857142,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-29,0.3333333333333333,0.5333333333333333,0.24645892351274787,0.18181818181818182,0.15584415584415584,0.5,0.20634920634920634,0.0,0.5,0.35714285714285715,0.7857142857142857,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,0.06306306306306306,0.31666666666666665,0.10198300283286119,0.12987012987012986,0.0735930735930736,0.1,0.15343915343915343,0.0,0.0,0.21428571428571427,0.14285714285714285,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,0.007692307692307693,0.20833333333333334,0.09523809523809523,0.05844155844155844,0.015444015444015444,0.0,0.11403508771929824,0.0,0.0,0.21428571428571427,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-02,0.06923076923076923,0.24166666666666667,0.10364145658263306,0.0440251572327044,0.06563706563706563,0.23076923076923078,0.18859649122807018,0.023809523809523808,0.0,0.17857142857142858,0.14285714285714285,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-03,0.03076923076923077,0.26666666666666666,0.15406162464985995,0.031446540880503145,0.05019305019305019,0.3076923076923077,0.23684210526315788,0.023809523809523808,0.25,0.17857142857142858,0.07142857142857142,0.1,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
